mod,defType,defName,label,classification,file
Armoury,ModularWeapons2.ModularPartsMountDef,guy762_KotORMount_edge,blade edge,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_AdditionalMods/kotorcore/ModularWeapons2/Absorbed_Kotorcore_ModularWeapons2_ModularPartsMountsBase.xml
Armoury,ModularWeapons2.ModularPartsMountDef,guy762_KotORMount_grip,melee grip,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_AdditionalMods/kotorcore/ModularWeapons2/Absorbed_Kotorcore_ModularWeapons2_ModularPartsMountsBase.xml
Armoury,ModularWeapons2.ModularPartsMountDef,guy762_KotORMount_helmettech,helmet tech,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_AdditionalMods/kotorcore/ModularWeapons2/Absorbed_Kotorcore_ModularWeapons2_ModularPartsMountsBase.xml
Armoury,ModularWeapons2.ModularPartsMountDef,guy762_KotORMount_jetpackmissile,jetpack missile,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_AdditionalMods/kotorcore/ModularWeapons2/Absorbed_Kotorcore_ModularWeapons2_ModularPartsMountsBase.xml
Armoury,ModularWeapons2.ModularPartsMountDef,guy762_KotORMount_overlay,armor overlay,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_AdditionalMods/kotorcore/ModularWeapons2/Absorbed_Kotorcore_ModularWeapons2_ModularPartsMountsBase.xml
Armoury,ModularWeapons2.ModularPartsMountDef,guy762_KotORMount_overlay_hvy,armor overlay (heavy),STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_AdditionalMods/kotorcore/ModularWeapons2/Absorbed_Kotorcore_ModularWeapons2_ModularPartsMountsBase.xml
Armoury,ModularWeapons2.ModularPartsMountDef,guy762_KotORMount_power_NoVerbs,power cell,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_AdditionalMods/kotorcore/ModularWeapons2/Absorbed_Kotorcore_ModularWeapons2_ModularPartsMountsBase.xml
Armoury,ModularWeapons2.ModularPartsMountDef,guy762_KotORMount_power_blasterDMG,power cell,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorWeapons/ModularPartDefs/Absorbed_KotorWeapons_ModularPartDefs_RangedVerbs_blasterDMG.xml
Armoury,ModularWeapons2.ModularPartsMountDef,guy762_KotORMount_power_bowcaster,power cell,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorWeapons/ModularPartDefs/Absorbed_KotorWeapons_ModularPartDefs_RangedVerbs_BowcasterSlugrifles.xml
Armoury,ModularWeapons2.ModularPartsMountDef,guy762_KotORMount_power_disruptorDMG,power cell,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorWeapons/ModularPartDefs/Absorbed_KotorWeapons_ModularPartDefs_RangedVerbs_disruptorDMG.xml
Armoury,ModularWeapons2.ModularPartsMountDef,guy762_KotORMount_power_ionDMG,power cell,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorWeapons/ModularPartDefs/Absorbed_KotorWeapons_ModularPartDefs_RangedVerbs_ionDMG.xml
Armoury,ModularWeapons2.ModularPartsMountDef,guy762_KotORMount_power_slugrifle,power cell,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorWeapons/ModularPartDefs/Absorbed_KotorWeapons_ModularPartDefs_RangedVerbs_BowcasterSlugrifles.xml
Armoury,ModularWeapons2.ModularPartsMountDef,guy762_KotORMount_power_stunDMG,power cell,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorWeapons/ModularPartDefs/Absorbed_KotorWeapons_ModularPartDefs_RangedVerbs_stunDMG.xml
Armoury,ModularWeapons2.ModularPartsMountDef,guy762_KotORMount_scope,scope,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_AdditionalMods/kotorcore/ModularWeapons2/Absorbed_Kotorcore_ModularWeapons2_ModularPartsMountsBase.xml
Armoury,ModularWeapons2.ModularPartsMountDef,guy762_KotORMount_trigger_NoVerbs,trigger,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_AdditionalMods/kotorcore/ModularWeapons2/Absorbed_Kotorcore_ModularWeapons2_ModularPartsMountsBase.xml
Armoury,ModularWeapons2.ModularPartsMountDef,guy762_KotORMount_trigger_blasterDMG,trigger,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorWeapons/ModularPartDefs/Absorbed_KotorWeapons_ModularPartDefs_RangedVerbs_blasterDMG.xml
Armoury,ModularWeapons2.ModularPartsMountDef,guy762_KotORMount_trigger_disruptorDMG,trigger,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorWeapons/ModularPartDefs/Absorbed_KotorWeapons_ModularPartDefs_RangedVerbs_disruptorDMG.xml
Armoury,ModularWeapons2.ModularPartsMountDef,guy762_KotORMount_trigger_hvyrep,trigger,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorWeapons/ModularPartDefs/Absorbed_KotorWeapons_ModularPartDefs_RangedVerbs_LightHeavyRepeaters.xml
Armoury,ModularWeapons2.ModularPartsMountDef,guy762_KotORMount_trigger_ionDMG,trigger,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorWeapons/ModularPartDefs/Absorbed_KotorWeapons_ModularPartDefs_RangedVerbs_ionDMG.xml
Armoury,ModularWeapons2.ModularPartsMountDef,guy762_KotORMount_trigger_lgtrep,trigger,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorWeapons/ModularPartDefs/Absorbed_KotorWeapons_ModularPartDefs_RangedVerbs_LightHeavyRepeaters.xml
Armoury,ModularWeapons2.ModularPartsMountDef,guy762_KotORMount_trigger_stunDMG,trigger,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorWeapons/ModularPartDefs/Absorbed_KotorWeapons_ModularPartDefs_RangedVerbs_stunDMG.xml
Armoury,ModularWeapons2.ModularPartsMountDef,guy762_KotORMount_underlay,armor underlay,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_AdditionalMods/kotorcore/ModularWeapons2/Absorbed_Kotorcore_ModularWeapons2_ModularPartsMountsBase.xml
Armoury,ModularWeapons2.ModularPartsMountDef,guy762_KotORMount_underlay_hat,headgear underlay,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_AdditionalMods/kotorcore/ModularWeapons2/Absorbed_Kotorcore_ModularWeapons2_ModularPartsMountsBase.xml
Armoury,ModularWeapons2.ModularPartsMountDef,guy762_KotORMount_underlay_hvy,armor underlay (heavy),STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_AdditionalMods/kotorcore/ModularWeapons2/Absorbed_Kotorcore_ModularWeapons2_ModularPartsMountsBase.xml
Armoury,ModularWeapons2.ModularPartsMountDef,guy762_KotORMount_underlay_robe,armor underlay (robe),STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_AdditionalMods/kotorcore/ModularWeapons2/Absorbed_Kotorcore_ModularWeapons2_ModularPartsMountsBase.xml
Armoury,ModularWeapons2.ModularPartsMountDef,guy762_KotORMount_visortech,visor tech,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_AdditionalMods/kotorcore/ModularWeapons2/Absorbed_Kotorcore_ModularWeapons2_ModularPartsMountsBase.xml
Armoury,ModularWeapons2.ModularPartsMountDef,guy762_KotORMount_wristgun,wrist-mounted weapon,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_AdditionalMods/kotorcore/ModularWeapons2/Absorbed_Kotorcore_ModularWeapons2_ModularPartsMountsBase.xml
Armoury,PawnGroupKindDef,SWCP_PawnGroupKind_TaxCollector,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/Absorbed_KotorCore_PawnGroupKind_TaxCollectors.xml
Armoury,PawnKindDef,SWPotF_ysalamir,ysalamir,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_AdditionalMods/kotorcore/VEF/Absorbed_Kotorcore_VEF_Ysalamiri.xml
Armoury,PipeSystem.PipeNetDef,KotORPipeSystem_Rhydonium,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_AdditionalMods/kotorcore/VEF/Absorbed_Kotorcore_VEF_KotORPipeSystem_Rhydonium.xml
Armoury,PipeSystem.PipeNetDef,KotORPipeSystem_Tibanna,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_AdditionalMods/kotorcore/VEF/Absorbed_Kotorcore_VEF_KotORPipeSystem_Tibanna.xml
Armoury,PrefabDef,guy762_DevPrefab_FullMapParkingLotRuler,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/Absorbed_KotorCore_DevPrefab_ParkingLotRuler.xml
Armoury,PrefabDef,guy762_DevPrefab_ParkingLotRuler,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/Absorbed_KotorCore_DevPrefab_ParkingLotRuler.xml
Armoury,ResearchTabDef,MM_StarWarsShipTab,Star Wars Ships,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_AdditionalMods/kotorcore/BTDKotORGravships/Absorbed_Kotorcore_BTDKotORGravships_ResearchTabs.xml
Armoury,ResearchTabDef,kotor_ResearchTab,SWKotOR,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/researchDefs/Absorbed_KotorCore_Czerkatech_Base_Research.xml
Armoury,RulePackDef,NamerWeaponLightsaber,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorWeapons/ThingDefs_Weapons/Absorbed_KotorWeapons_lightsabernames.xml
Armoury,RulePackDef,SWCP_NamerCloneTrooper,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/Absorbed_KotorCore_RulePackDefs_CloneTrooper.xml
Armoury,RulePackDef,guy762_NamerPawnKindFiles_Inquisitorus,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/Absorbed_KotorCore_RulePacks_StormtrooperNameMaker.xml
Armoury,RulePackDef,guy762_NamerPawnKindFiles_StormtrooperID,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/Absorbed_KotorCore_RulePacks_StormtrooperNameMaker.xml
Armoury,RulePackDef,guy762_NamerPawnKind_FemaleInquisitor,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/Absorbed_KotorCore_RulePacks_StormtrooperNameMaker.xml
Armoury,RulePackDef,guy762_NamerPawnKind_MaleInquisitor,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/Absorbed_KotorCore_RulePacks_StormtrooperNameMaker.xml
Armoury,RulePackDef,guy762_NamerPawnKind_RaptorID,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/Absorbed_KotorCore_RulePacks_StormtrooperNameMaker.xml
Armoury,RulePackDef,guy762_NamerPawnKind_RaptorPilotID,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/Absorbed_KotorCore_RulePacks_StormtrooperNameMaker.xml
Armoury,RulePackDef,guy762_NamerPawnKind_StormtrooperID,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/Absorbed_KotorCore_RulePacks_StormtrooperNameMaker.xml
Armoury,RulePackDef,guy762_NamerPawnKind_TIEPilotID,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/Absorbed_KotorCore_RulePacks_StormtrooperNameMaker.xml
Armoury,SoundDef,Interceptor_BlockProjectile,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/SoundDefs/Absorbed_KotorCore_Sounds_Lightsaber.xml
Armoury,SoundDef,RSW_12-blaster-pistol-sound-effect,,STRUCTURAL (no description in vanilla either),Armoury/Defs/SoundDefs/Absorbed_JDSArmory_Sounds.xml
Armoury,SoundDef,RSW_14_blaster_pistol_Shot,,STRUCTURAL (no description in vanilla either),Armoury/Defs/SoundDefs/Absorbed_JDSArmory_Sounds.xml
Armoury,SoundDef,RSW_16_Carbine_Rifle_Shot,,STRUCTURAL (no description in vanilla either),Armoury/Defs/SoundDefs/Absorbed_JDSArmory_Sounds.xml
Armoury,SoundDef,RSW_180Blaster_Pistol_Shot,,STRUCTURAL (no description in vanilla either),Armoury/Defs/SoundDefs/Absorbed_JDSArmory_Sounds.xml
Armoury,SoundDef,RSW_1Mandalorian_Blaster_Weapon_Shot,,STRUCTURAL (no description in vanilla either),Armoury/Defs/SoundDefs/Absorbed_JDSArmory_Sounds.xml
Armoury,SoundDef,RSW_2Mandalorian_Blaster_Weapon_Shot,,STRUCTURAL (no description in vanilla either),Armoury/Defs/SoundDefs/Absorbed_JDSArmory_Sounds.xml
Armoury,SoundDef,RSW_38x-targeting-rifle-sound-effects-battlefront-ii,,STRUCTURAL (no description in vanilla either),Armoury/Defs/SoundDefs/Absorbed_JDSArmory_Sounds.xml
Armoury,SoundDef,RSW_3Mandalorian_Blaster_Weapon_Shot,,STRUCTURAL (no description in vanilla either),Armoury/Defs/SoundDefs/Absorbed_JDSArmory_Sounds.xml
Armoury,SoundDef,RSW_4Mandalorian_Blaster_Weapon_Shot,,STRUCTURAL (no description in vanilla either),Armoury/Defs/SoundDefs/Absorbed_JDSArmory_Sounds.xml
Armoury,SoundDef,RSW_B-2_Wrist_Blaster_Shot,,STRUCTURAL (no description in vanilla either),Armoury/Defs/SoundDefs/Absorbed_JDSArmory_Sounds.xml
Armoury,SoundDef,RSW_B-2_Wrist_Cannon_Shot,,STRUCTURAL (no description in vanilla either),Armoury/Defs/SoundDefs/Absorbed_JDSArmory_Sounds.xml
Armoury,SoundDef,RSW_DC-15A_Blaster_Rifle_Shot,,STRUCTURAL (no description in vanilla either),Armoury/Defs/SoundDefs/Absorbed_JDSArmory_Sounds.xml
Armoury,SoundDef,RSW_DC-15S_Blaster_Carbine_Shot,,STRUCTURAL (no description in vanilla either),Armoury/Defs/SoundDefs/Absorbed_JDSArmory_Sounds.xml
Armoury,SoundDef,RSW_DC-17_Blaster_Pistol_Shot,,STRUCTURAL (no description in vanilla either),Armoury/Defs/SoundDefs/Absorbed_JDSArmory_Sounds.xml
Armoury,SoundDef,RSW_Droidek_Shot,,STRUCTURAL (no description in vanilla either),Armoury/Defs/SoundDefs/Absorbed_JDSArmory_Sounds.xml
Armoury,SoundDef,RSW_E-5_Bblaster_Rifle_Shot,,STRUCTURAL (no description in vanilla either),Armoury/Defs/SoundDefs/Absorbed_JDSArmory_Sounds.xml
Armoury,SoundDef,RSW_RNShotEWebMG,,STRUCTURAL (no description in vanilla either),Armoury/Defs/SoundDefs/Absorbed_Eweb_Sounds.xml
Armoury,SoundDef,RSW_Rifle_Shot1,,STRUCTURAL (no description in vanilla either),Armoury/Defs/SoundDefs/Absorbed_JDSArmory_Sounds.xml
Armoury,SoundDef,RSW_Z6_Rotary_Blaster_Cannon_Shot,,STRUCTURAL (no description in vanilla either),Armoury/Defs/SoundDefs/Absorbed_JDSArmory_Sounds.xml
Armoury,SoundDef,kotorsound_AAT_idle,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/SoundDefs/Absorbed_KotorCore_VehicleSounds_Engines.xml
Armoury,SoundDef,kotorsound_AAT_moving,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/SoundDefs/Absorbed_KotorCore_VehicleSounds_Engines.xml
Armoury,SoundDef,kotorsound_AATgun,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/SoundDefs/Absorbed_KotorCore_VehicleSounds_Weapons.xml
Armoury,SoundDef,kotorsound_AATgun_quiet,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/SoundDefs/Absorbed_KotorCore_WeaponSounds_SWWarlords.xml
Armoury,SoundDef,kotorsound_ATPTgun,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/SoundDefs/Absorbed_KotorCore_VehicleSounds_Weapons.xml
Armoury,SoundDef,kotorsound_ATPTsteppy,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/SoundDefs/Absorbed_KotorCore_VehicleSounds_Engines.xml
Armoury,SoundDef,kotorsound_ATSTgun,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/SoundDefs/Absorbed_KotorCore_VehicleSounds_Weapons.xml
Armoury,SoundDef,kotorsound_ATSTsteppy,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/SoundDefs/Absorbed_KotorCore_VehicleSounds_Engines.xml
Armoury,SoundDef,kotorsound_AllRepComMetalCreaking,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/SoundDefs/Absorbed_KotorCore_BuildingSounds_RandomAmbienceNoises.xml
Armoury,SoundDef,kotorsound_B2SBD_heavygun,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/SoundDefs/Absorbed_KotorCore_WeaponSounds_SWWarlords.xml
Armoury,SoundDef,kotorsound_BF1missile,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/SoundDefs/Absorbed_KotorCore_WeaponSounds_Missiles.xml
Armoury,SoundDef,kotorsound_BeepsAndBoopsMix,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/SoundDefs/Absorbed_KotorCore_Sounds_Misc.xml
Armoury,SoundDef,kotorsound_CISpistol,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/SoundDefs/Absorbed_KotorCore_WeaponSounds_SWWarlords.xml
Armoury,SoundDef,kotorsound_DC15aRifle,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/SoundDefs/Absorbed_KotorCore_WeaponSounds_SWWarlords.xml
Armoury,SoundDef,kotorsound_DC15cCarbine,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/SoundDefs/Absorbed_KotorCore_WeaponSounds_SWWarlords.xml
Armoury,SoundDef,kotorsound_DC17sPistol,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/SoundDefs/Absorbed_KotorCore_WeaponSounds_SWWarlords.xml
Armoury,SoundDef,kotorsound_DL18pistol,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/SoundDefs/Absorbed_KotorCore_WeaponSounds_SWWarlords.xml
Armoury,SoundDef,kotorsound_DL18pistol_snipe,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/SoundDefs/Absorbed_KotorCore_WeaponSounds_SWWarlords.xml
Armoury,SoundDef,kotorsound_DL21pistol,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/SoundDefs/Absorbed_KotorCore_WeaponSounds_SWWarlords.xml
Armoury,SoundDef,kotorsound_DL21pistol_trishot,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/SoundDefs/Absorbed_KotorCore_WeaponSounds_SWWarlords.xml
Armoury,SoundDef,kotorsound_DLT18rifle,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/SoundDefs/Absorbed_KotorCore_WeaponSounds_SWWarlords.xml
Armoury,SoundDef,kotorsound_DLT19repeater,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/SoundDefs/Absorbed_KotorCore_WeaponSounds_SWWarlords.xml
Armoury,SoundDef,kotorsound_DroidOff,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/SoundDefs/Absorbed_KotorCore_Sounds_Misc.xml
Armoury,SoundDef,kotorsound_DroidOn,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/SoundDefs/Absorbed_KotorCore_Sounds_Misc.xml
Armoury,SoundDef,kotorsound_E11alt,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/SoundDefs/Absorbed_KotorCore_WeaponSounds_SWWarlords.xml
Armoury,SoundDef,kotorsound_E11carbine,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/SoundDefs/Absorbed_KotorCore_WeaponSounds_SWWarlords.xml
Armoury,SoundDef,kotorsound_E5alt,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/SoundDefs/Absorbed_KotorCore_WeaponSounds_SWWarlords.xml
Armoury,SoundDef,kotorsound_E5blaster,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/SoundDefs/Absorbed_KotorCore_WeaponSounds_SWWarlords.xml
Armoury,SoundDef,kotorsound_EE3carbine,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/SoundDefs/Absorbed_KotorCore_WeaponSounds_SWWarlords.xml
Armoury,SoundDef,kotorsound_EE3carbine_alt,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/SoundDefs/Absorbed_KotorCore_WeaponSounds_SWWarlords.xml
Armoury,SoundDef,kotorsound_EaWturbolaser,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/SoundDefs/Absorbed_KotorCore_WeaponSounds_Cannons.xml
Armoury,SoundDef,kotorsound_EaWturret,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/SoundDefs/Absorbed_KotorCore_VehicleSounds_Weapons.xml
Armoury,SoundDef,kotorsound_EaWturret_AA,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/SoundDefs/Absorbed_KotorCore_VehicleSounds_Weapons.xml
Armoury,SoundDef,kotorsound_GALAARrifle,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/SoundDefs/Absorbed_KotorCore_WeaponSounds_SWWarlords.xml
Armoury,SoundDef,kotorsound_GoldeneyeRifle,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/SoundDefs/Absorbed_KotorCore_WeaponSounds_Special.xml
Armoury,SoundDef,kotorsound_GonkDroid,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/SoundDefs/Absorbed_KotorCore_Kotor_Misc_Sounds.xml
