tile,lat,long,biome,elevation,temperature,rainfall,hilliness,swampiness,pollution
341,61.9775,171.4349,RUT_TheRot,653,-22.8,0,LargeHills,0.4314,0
342,67.627,-158.7523,RUT_TheRot,251,-11.4,0,LargeHills,0.298,0
343,61.9775,-171.4349,RUT_TheRot,404,-21.1,0,Mountainous,0.4,0
344,67.627,-21.2477,RUT_Desert,161,29.7,0,Flat,0,0
345,61.9775,-8.5651,RUT_Desert,112,35,0,SmallHills,0,0
346,75.4542,-15.7143,RUT_CrackedLands,45,23.3,0,Flat,0,0
347,75.4542,15.7143,RUT_Desert,109,22.8,0,Flat,0,0
348,61.9775,8.5651,RUT_CrackedLands,78,34.9,0,SmallHills,0,0
349,67.627,21.2477,RUT_CrackedLands,74,29.2,0,Flat,0,0
350,37.8411,-54.3313,ZBiome_Grasslands,1,35.3,0,Flat,0.051,0
351,30.2395,-52.2951,RUT_CrackedLands,272,36.8,69,Mountainous,0.4784,0
352,43.1105,-46.3698,RUT_ExtremeDesert,16,38.3,0,Flat,0,0
353,39.8997,-36.8871,RUT_ExtremeDesert,110,43.6,0,SmallHills,0,0
354,27.4125,-43.7231,RUT_Miasma,12,44.5,0,Flat,0.949,0
355,31.89,-36.3872,RUT_ExtremeDesert,31,47.8,0,Flat,0,0
356,20.7612,-98.4775,RUT_TwilightSea,-350,4.5,0,Flat,0,0
357,27.667,-94.5296,RUT_PoisonForest,1,9.2,0,LargeHills,0,0
358,27.667,-85.4704,RUT_TwilightSea,-350,17.2,0,Flat,0,0
359,20.7612,-81.5225,RUT_TwilightSea,-350,20.3,0,Flat,0.149,0
360,13.9643,-94.0124,RUT_TwilightSea,-350,9.3,0,Flat,0.149,0
361,13.9643,-85.9876,RUT_Wasteland,30,17.1,0,Flat,0,0
362,37.8411,125.6687,RUT_TheRot,1066,-26.1,0,SmallHills,0.4196,0
363,30.2395,127.7049,RUT_NightsideIce,843,-31,0,LargeHills,0,0
364,43.1105,133.6302,RUT_TheRot,1066,-30,0,LargeHills,0.349,0
365,39.8997,143.1129,RUT_TheRot,1342,-39.6,0,SmallHills,0.298,0
366,27.4125,136.2769,RUT_NightsideIce,1068,-41.3,0,SmallHills,0,0
367,31.89,143.6128,RUT_BlueDesert,1316,-45.8,0,SmallHills,0,0
368,-7.9223,-159.0268,RUT_Umbra,744,-66.1,0,LargeHills,0,0
369,-4.0102,-152.2557,RUT_Umbra,1168,-61.4,0,Mountainous,0,0
370,3.8932,-166.001,RUT_Umbra,1115,-72,4,Mountainous,0,0
371,-3.8932,-166.0011,RUT_Umbra,1398,-72,0,Mountainous,0,0
372,7.9223,-159.0268,RUT_Umbra,979,-68.9,0,SmallHills,0,0
373,4.0102,-152.2557,RUT_Umbra,885,-63.1,0,Mountainous,0,0
374,-27.667,-85.4704,RUT_TheRot,691,13.3,0,Flat,0.4118,0
375,-20.7612,-81.5225,RUT_Desert,596,16.9,0,Flat,0,0
376,-13.9643,-94.0124,RUT_PoisonForest,658,5.2,0,Flat,0,0
377,-13.9643,-85.9876,RUT_PoisonForest,434,15.1,0,Flat,0,0
378,-20.7612,-98.4775,RUT_ForsakenCrags,746,0.1,0,SmallHills,0,0
379,-27.667,-94.5296,RUT_PoisonForest,932,3.6,0,Flat,0,0
380,-3.8932,-13.999,RUT_ExtremeDesert,595,61.7,367,Flat,0,0
381,3.8932,-13.999,RUT_WeepingStones,602,62.7,0,Flat,0.251,0.25
382,4.0102,-27.7443,RUT_TheScald,-350,51,0,Flat,0,0
383,7.9223,-20.9732,ZBiome_Grasslands,1216,54.3,0,LargeHills,0.0784,0
384,-4.0102,-27.7443,RUT_TheScald,-350,51,0,Flat,0,0
385,-7.9223,-20.9732,RUT_TheForge,1536,52.6,0,Mountainous,0,0
386,39.8997,36.8871,RUT_ExtremeDesert,23,42.9,0,Flat,0,0
387,43.1105,46.3698,RUT_ExtremeDesert,545,36.4,0,SmallHills,0,0
388,31.89,36.3872,RUT_ExtremeDesert,134,46.2,0,LargeHills,0,0
389,27.4125,43.7231,RUT_ExtremeDesert,711,40.6,0,SmallHills,0,0
390,30.2395,52.2951,RUT_ExtremeDesert,988,34.4,0,Flat,0,0
391,37.8411,54.3313,RUT_ExtremeDesert,904,31.9,0,LargeHills,0,0
392,-43.1105,133.6302,RUT_BlueDesert,156,-23.4,0,SmallHills,0,0
393,-39.8997,143.1129,RUT_BlueDesert,688,-36.2,0,Mountainous,0,0
394,-31.89,143.6128,RUT_BlueDesert,569,-42,0,Mountainous,0.349,0
395,-27.4125,136.2769,RUT_BlueDesert,434,-36.3,0,LargeHills,0,0
396,-30.2395,127.7049,RUT_NightsideIce,497,-26.3,0,Mountainous,0,0
397,-37.8411,125.6687,RUT_ForsakenCrags,23,-18.4,0,Flat,0,0
398,-67.627,-158.7523,RUT_TheRot,811,-14.4,0,SmallHills,0.451,0
399,-61.9775,-171.4349,RUT_TheRot,620,-21.8,0,LargeHills,0.3686,0
400,-75.4542,164.2857,RUT_Wasteland,726,-5.2,0,SmallHills,0,0
401,-75.4542,-164.2857,RUT_PoisonForest,577,-4.2,0,SmallHills,0.3216,0
402,-67.627,158.7523,RUT_Wasteland,729,-14.9,0,LargeHills,0,1
403,-61.9775,171.4349,RUT_ForsakenCrags,541,-21.7,0,Flat,0,0
404,-75.4542,15.7143,RUT_Desert,4,24.7,0,SmallHills,0,0.9484
405,-75.4542,-15.7143,RUT_Wasteland,27,26,0,Flat,0,0
406,-67.627,21.2477,RUT_Desert,122,29.1,0,SmallHills,0,0
407,-61.9775,8.5651,RUT_Desert,175,34.9,0,SmallHills,0,0
408,-61.9775,-8.5651,RUT_CrackedLands,12,36.1,0,Flat,0,0
409,-67.627,-21.2477,RUT_Desert,26,31.4,0,Flat,0,0
410,-37.8411,54.3313,RUT_Desert,182,35.1,0,SmallHills,0,0
411,-30.2395,52.2951,RUT_ExtremeDesert,716,35.1,0,SmallHills,0,0
412,-43.1105,46.3698,RUT_PoisonForest,216,37.5,0,SmallHills,0,0
413,-39.8997,36.8871,RUT_Desert,40,44.8,0,Flat,0,0.9923
414,-27.4125,43.7231,RUT_ExtremeDesert,630,40.9,0,SmallHills,0,0
415,-31.89,36.3872,RUT_ExtremeDesert,216,46.4,0,SmallHills,0,0
416,-20.7612,98.4775,RUT_ForsakenCrags,710,4.3,0,Mountainous,0,0
417,-27.667,94.5296,RUT_CrackedLands,327,9.2,0,LargeHills,0,0
418,-27.667,85.4704,RUT_AridShrubland,1,16.3,0,Flat,0,0.9233
419,-20.7612,81.5225,RUT_AridShrubland,1,19.4,0,Flat,0,0.9635
420,-13.9643,94.0124,RUT_AridShrubland,318,9.1,0,LargeHills,0,0
421,-13.9643,85.9876,RUT_Wasteland,85,15.8,0,SmallHills,0,0
422,3.8932,166.001,RUT_Umbra,1,-70.7,0,SmallHills,0.2314,0
423,-3.8932,166.001,RUT_Umbra,464,-73.5,0,SmallHills,0,0
424,4.0102,152.2557,RUT_Umbra,688,-63,0,SmallHills,0,0
425,7.9223,159.0268,RUT_Umbra,8,-63.9,0,Flat,0.2196,0
426,-7.9223,159.0268,RUT_Umbra,809,-66.9,0,LargeHills,0,0
427,-4.0102,152.2557,RUT_Umbra,1082,-62.2,0,Mountainous,0,0
428,-30.2395,-127.7049,RUT_TheRot,1117,-31,0,LargeHills,0.251,0
429,-37.8411,-125.6687,RUT_TheRot,1277,-26.8,0,SmallHills,0.349,0
430,-43.1105,-133.6302,RUT_TheRot,1227,-30.2,0,SmallHills,0.3804,0
431,-39.8997,-143.1129,RUT_NightsideIce,980,-36.6,0,Flat,0,0
432,-31.89,-143.6128,RUT_NightsideIce,821,-42.5,0,Flat,0,0
433,-27.4125,-136.2769,RUT_NightsideIce,861,-38.5,0,SmallHills,0,0
434,-39.8997,-36.8871,RUT_ExtremeDesert,295,42.4,0,Flat,0,0
435,-43.1105,-46.3698,RUT_ExtremeDesert,125,39.3,0,SmallHills,0,0.9864
436,-27.4125,-43.7231,ZBiome_Grasslands,606,42.8,0,SmallHills,0.051,0
437,-31.89,-36.3872,ZBiome_Grasslands,410,45.3,0,Flat,0.051,0
438,-37.8411,-54.3313,RUT_ExtremeDesert,186,36.2,0,SmallHills,0,0
439,-30.2395,-52.2951,RUT_CrackedLands,828,36.8,0,Mountainous,0,0
440,-4.0102,27.7443,RUT_ExtremeDesert,845,52.9,4,LargeHills,0,0
441,-7.9223,20.9732,RUT_ExtremeDesert,333,59.1,0,SmallHills,0,0
442,-3.8932,13.999,RUT_RustCathedral,594,61.1,0,Flat,0,0.95
443,3.8932,13.999,RUT_RustCathedral,601,60.3,0,Flat,0,0.95
444,7.9223,20.9732,RUT_ExtremeDesert,308,57.8,0,Flat,0,0.2
445,4.0102,27.7443,RUT_ExtremeDesert,365,55.1,0,Flat,0,0
446,20.7612,81.5225,RUT_Wasteland,18,20.6,0,Flat,0,0
447,27.667,85.4704,RUT_Wasteland,21,16.9,0,Flat,0,0
448,13.9643,94.0124,RUT_AridShrubland,1,9.3,0,Flat,0,0
449,13.9643,85.9876,RUT_GreySea,-350,17.1,0,Flat,0,0
450,27.667,94.5296,RUT_Desert,1,9.2,0,Flat,0,0
451,20.7612,98.4775,RUT_Wasteland,1,4.5,0,Flat,0,0
452,47.0906,-101.2533,RUT_Wasteland,1,3.4,0,Flat,0,0
453,46.5646,-112.4274,RUT_ForsakenCrags,1,-5.6,0,Flat,0,0
454,39.4869,-115.8295,RUT_ForsakenCrags,540,-13,10,Mountainous,0.3804,0
455,33.4241,-109.3327,RUT_PoisonForest,63,-5.7,0,Mountainous,0.502,0
456,34.1238,-99.7416,RUT_Wasteland,1,4.3,0,Flat,0,0
457,40.7448,-95.2966,RUT_PoisonForest,1,6.9,0,Flat,0,0
458,59.9129,-115.3986,RUT_ForsakenCrags,25,-0.2,0,SmallHills,0,0
459,66.1962,-125.1141,RUT_ForsakenCrags,36,-0.8,0,SmallHills,0,0
460,52.7568,-120.323,RUT_ForsakenCrags,11,-7.5,0,SmallHills,0,0
461,50.8913,-132.096,RUT_ForsakenCrags,424,-18.2,0,LargeHills,0,0.1727
462,63.789,-141.9964,RUT_TheRot,64,-9.3,0,SmallHills,0.3098,0
463,55.8008,-142.7069,RUT_TheRot,420,-19.8,0,LargeHills,0.3294,0
464,71.3268,-90,RUT_Desert,31,15,0,Flat,0,0
465,73.3651,-65.4328,RUT_CrackedLands,14,19.5,0,Flat,0.2784,0
466,73.3651,-114.5672,RUT_Wasteland,35,7,0,Flat,0,0
467,79.65,-132.6197,RUT_Wasteland,23,6.1,0,Flat,0,0
468,79.65,-47.3803,RUT_PoisonForest,1,18.6,0,Flat,0,0.8262
469,86.2207,-90,RUT_Slime,4,13.4,0,Flat,0,0
470,59.9129,-64.6014,RUT_Desert,32,25.1,0,Flat,0,0
471,52.7568,-59.677,RUT_Desert,35,29.5,0,Flat,0,0
472,66.1962,-54.8859,RUT_Desert,29,25.7,0,Flat,0,0
473,63.789,-38.0036,RUT_Desert,251,29.7,0,SmallHills,0,0
474,50.8913,-47.9041,RUT_Desert,24,34.6,0,Flat,0,0
475,55.8008,-37.2931,RUT_Desert,282,34.5,0,SmallHills,0,0
476,40.7448,-84.7034,RUT_Wasteland,1,16.5,0,Flat,0,0
477,47.0906,-78.7467,RUT_Wasteland,9,19.8,0,Flat,0,0
478,46.5646,-67.5726,RUT_ExtremeDesert,14,26.2,0,Flat,0,0
479,39.4869,-64.1705,RUT_AridShrubland,1,27.7,0,Flat,0,0
480,34.1238,-80.2584,RUT_TwilightSea,-350,20.4,0,Flat,0,0
481,33.4241,-70.6673,RUT_TwilightSea,-350,26.8,0,Flat,0,0
482,71.3268,90,RUT_PoisonForest,179,12.6,0,SmallHills,0,0
483,73.3651,114.5672,RUT_TheRot,16,5.1,0,Flat,0.298,0
484,86.2206,90,RUT_Slime,3,13.4,0,Flat,0,0
485,79.65,132.6197,RUT_Wasteland,122,3.9,0,SmallHills,0,0
486,79.65,47.3803,RUT_PoisonForest,1,18.5,0,SmallHills,0.3686,0
487,73.3651,65.4328,RUT_Desert,179,17.4,0,Flat,0,0
488,66.1962,54.8859,RUT_Desert,178,22.6,0,Flat,0,1
489,59.9129,64.6014,RUT_Desert,367,21.8,0,SmallHills,0,0
490,63.789,38.0035,RUT_Desert,62,29.6,0,SmallHills,0,0
491,55.8008,37.2931,RUT_Desert,461,33,0,Flat,0,0
492,50.8913,47.9041,RUT_ExtremeDesert,566,31.9,0,Flat,0,0
493,52.7568,59.677,RUT_Desert,366,26.9,0,Flat,0,0
494,59.9129,115.3986,RUT_TheRot,383,-3.9,0,Flat,0.4902,0
495,52.7568,120.323,RUT_TheRot,985,-13.8,4,Impassable,0.4588,0
496,66.1962,125.1141,RUT_TheRot,384,-5.4,0,Flat,0.4,0
497,63.789,141.9964,RUT_TheRot,609,-15.5,0,SmallHills,0.3216,0.1753
498,50.8913,132.096,RUT_TheRot,1480,-25.8,0,Mountainous,0.3804,0
499,55.8008,142.7069,RUT_NightsideIce,1544,-27.8,4,Impassable,0,0
500,46.5646,67.5726,RUT_Desert,978,21,0,SmallHills,0,0
501,47.0906,78.7467,RUT_TheRot,787,16.2,0,SmallHills,0.3294,0
502,39.4869,64.1705,RUT_Desert,982,25.6,0,SmallHills,0,0
503,33.4241,70.6673,RUT_Desert,498,25,0,LargeHills,0,0
504,34.1238,80.2584,RUT_AridShrubland,115,19.4,0,SmallHills,0,0
505,40.7448,84.7034,RUT_TheRot,419,15,0,Flat,0.3294,0
506,40.7448,95.2966,RUT_TheRot,95,9.6,0,Flat,0.5098,0
507,47.0906,101.2533,RUT_TheRot,417,3.1,0,SmallHills,0.4392,0
508,46.5646,112.4274,RUT_ForsakenCrags,678,-8.7,0,Mountainous,0,0
509,39.4869,115.8295,RUT_ForsakenCrags,826,-14.8,0,LargeHills,0,0
510,34.1238,99.7416,RUT_Desert,20,6.2,0,Flat,0,0
511,33.4241,109.3327,RUT_ForsakenCrags,455,-7.4,0,Mountainous,0,0
512,-47.0906,-101.2533,RUT_Wasteland,899,-0.5,0,LargeHills,0,0
513,-40.7448,-95.2966,RUT_TheRot,678,5.4,0,Flat,0.4784,0
514,-34.1238,-99.7416,RUT_ForsakenCrags,706,0.4,0,SmallHills,0,0
515,-33.4241,-109.3327,RUT_TheRot,947,-11.4,0,LargeHills,0.4,0
516,-39.4869,-115.8295,RUT_TheRot,1140,-17.1,0,Flat,0.349,0
517,-46.5646,-112.4274,RUT_TheRot,1282,-11.5,0,SmallHills,0.3608,0
518,-71.3268,-90,RUT_Desert,470,11.8,0,LargeHills,0,1
519,-73.3651,-114.5672,RUT_Wasteland,795,2.5,0,Flat,0,0
520,-79.65,-132.6197,RUT_Wasteland,611,3.3,0,Flat,0,0
521,-86.2207,-90,RUT_Wasteland,238,13.2,0,Flat,0,0.8401
522,-79.65,-47.3803,RUT_Wasteland,29,20.5,0,Flat,0,0
523,-73.3651,-65.4328,RUT_Desert,23,20,0,Flat,0.349,0
524,-66.1962,-54.8859,RUT_Desert,32,25.9,0,Flat,0,0
525,-59.9129,-64.6014,RUT_Desert,28,24.8,0,Flat,0,1
526,-63.789,-38.0035,RUT_Desert,42,31.9,0,Flat,0,0
527,-55.8008,-37.2931,RUT_ExtremeDesert,37,36.6,0,Flat,0,0
528,-50.8913,-47.9041,RUT_ExtremeDesert,40,35.5,0,Flat,0,0
529,-52.7568,-59.677,RUT_ExtremeDesert,30,29.2,0,Flat,0,0
530,-52.7568,-120.323,RUT_ForsakenCrags,1447,-16,0,LargeHills,0,0
531,-59.9129,-115.3986,RUT_Wasteland,1199,-7.4,0,SmallHills,0,0
532,-66.1962,-125.1141,RUT_Wasteland,988,-6.3,0,SmallHills,0,0.8221
533,-63.789,-141.9964,RUT_TheRot,1196,-16.6,0,SmallHills,0.502,0
534,-50.8913,-132.096,RUT_TheRot,1573,-25.7,0,Flat,0.3608,0
535,-55.8008,-142.7069,RUT_TheRot,1385,-25.8,0,Mountainous,0.4588,0
536,-46.5646,-67.5726,RUT_Desert,23,26.8,0,Flat,0,0
537,-47.0906,-78.7467,RUT_Desert,138,18.7,0,Flat,0,0
538,-40.7448,-84.7034,RUT_TheRot,516,13.7,0,SmallHills,0.2588,0
539,-34.1238,-80.2584,RUT_TheRot,768,15.1,0,SmallHills,0.451,0
540,-39.4869,-64.1705,RUT_Desert,190,29.4,0,SmallHills,0,0
541,-33.4241,-70.6673,RUT_TheRot,580,23.7,0,Flat,0.4784,0
542,-47.0906,101.2533,RUT_Wasteland,15,5,0,Flat,0,0
543,-46.5646,112.4274,RUT_Wasteland,10,-4.4,0,Flat,0,0
544,-39.4869,115.8295,RUT_Wasteland,36,-8.2,0,Flat,0,0
545,-33.4241,109.3327,RUT_PoisonForest,46,-3.3,0,Flat,0.2784,0
546,-34.1238,99.7416,RUT_ForsakenCrags,652,5.5,0,Mountainous,0,0
547,-40.7448,95.2966,RUT_CrackedLands,890,9.7,0,Mountainous,0,0
548,-59.9129,115.3986,RUT_Wasteland,1,-2.2,0,Flat,0,0
549,-66.1962,125.1141,RUT_Wasteland,258,-4.5,0,SmallHills,0,0
550,-52.7568,120.323,RUT_Wasteland,1,-8.7,0,Flat,0,0
551,-50.8913,132.096,RUT_ForsakenCrags,1,-16.8,0,Flat,0,0
552,-63.789,141.9964,RUT_Wasteland,432,-13.6,0,SmallHills,0,1
553,-55.8008,142.7069,RUT_ForsakenCrags,225,-19.9,0,LargeHills,0,0
554,-71.3268,90,RUT_Wasteland,1,12.8,0,Flat,0,0
555,-73.3651,65.4328,RUT_Wasteland,1,18.1,0,Flat,0,0.1795
556,-73.3651,114.5672,RUT_Wasteland,380,3.6,0,Flat,0,0
557,-79.65,132.6197,RUT_Wasteland,598,3.2,0,SmallHills,0,0.1524
558,-86.2206,90,RUT_PoisonForest,153,13.7,0,SmallHills,0,0
559,-79.65,47.3803,RUT_Wasteland,157,18.1,0,Flat,0,0
560,-59.9129,64.6014,RUT_PoisonForest,1,23.1,0,Flat,0,0
561,-52.7568,59.677,RUT_Desert,185,27.3,0,SmallHills,0,0
562,-66.1962,54.8859,RUT_Desert,1,23.3,0,Flat,0,0
563,-63.789,38.0036,RUT_Desert,311,27.1,0,SmallHills,0,0
564,-50.8913,47.9041,RUT_Desert,394,31.6,0,SmallHills,0,0
565,-55.8008,37.2931,RUT_Desert,371,32.8,0,SmallHills,0,0
566,-40.7448,84.7034,RUT_Wasteland,240,18.2,0,LargeHills,0,0
567,-47.0906,78.7467,RUT_AridShrubland,305,21.4,0,LargeHills,0,0
568,-46.5646,67.5726,RUT_Desert,27,27.3,0,Flat,0,0
569,-39.4869,64.1705,RUT_Desert,37,31.2,0,Flat,0,0
570,-34.1238,80.2584,RUT_Wasteland,20,20.9,0,Flat,0,0
571,-33.4241,70.6673,RUT_Wasteland,34,28.1,0,Flat,0,0
572,-18.6529,180,RUT_Umbra,1094,-70.1,0,LargeHills,0,0
573,-15.0702,-172.9285,RUT_Umbra,908,-71.4,0,Flat,0,0
574,-7.57,-172.975,RUT_Umbra,1083,-75.7,0,LargeHills,0,0
575,-3.6795,-180,RUT_Umbra,1334,-80.9,4,Mountainous,0,0
576,-7.57,172.975,RUT_Umbra,772,-78.2,0,LargeHills,0,0
577,-15.0702,172.9285,RUT_Umbra,964,-73.4,0,LargeHills,0,0
578,-41.8818,169.7206,RUT_Umbra,423,-44.7,0,SmallHills,0,0
579,-39.4484,160.1434,RUT_Umbra,623,-46.4,0,Mountainous,0,0
580,-51.9457,153.365,RUT_BlueDesert,580,-29,0,SmallHills,0,1
581,-43.99,152.1353,RUT_BlueDesert,903,-38.9,4,Mountainous,0.2706,0
582,-54.6621,165.9827,RUT_BlueDesert,568,-29.5,0,Mountainous,0,1
583,-48.9592,173.8851,RUT_TheRot,824,-38.2,4,Mountainous,0.4118,0
584,-48.9592,-173.8851,RUT_TheRot,594,-36.1,0,Mountainous,0.4784,0
585,-41.8818,-169.7206,RUT_BlueDesert,335,-42.8,0,Flat,0,0
586,-51.9457,-153.365,RUT_NightsideIce,1017,-31.7,0,LargeHills,0,0
587,-54.6621,-165.9827,RUT_TheRot,995,-31.4,0,Mountainous,0.4588,0
588,-43.99,-152.1353,RUT_NightsideIce,1113,-38.8,0,SmallHills,0,0
589,-39.4484,-160.1434,RUT_BlueDesert,493,-43.9,0,Flat,0,0
590,-19.2643,165.7715,RUT_Umbra,828,-67.5,0,SmallHills,0,0
591,-26.915,166.0503,RUT_Umbra,685,-62.3,0,LargeHills,0,0
592,-31.4829,159.008,RUT_Umbra,490,-53.5,0,SmallHills,0,0
593,-27.8999,151.418,RUT_Umbra,541,-51.3,0,Flat,0,0
594,-15.7706,158.8091,RUT_Umbra,722,-65.6,0,LargeHills,0,0
595,-19.9032,151.6113,RUT_Umbra,917,-57.3,0,LargeHills,0,0
596,-31.4829,-159.008,RUT_Umbra,400,-50.9,0,SmallHills,0,0
597,-26.915,-166.0503,RUT_Umbra,501,-60.2,0,SmallHills,0,0
598,-19.2643,-165.7715,RUT_Umbra,822,-65.2,0,SmallHills,0,0
599,-15.7706,-158.8091,RUT_Umbra,971,-62.8,0,LargeHills,0,0
600,-27.8999,-151.418,RUT_BlueDesert,522,-50,0,Flat,0,0
601,-19.9032,-151.6113,RUT_Umbra,722,-57.1,0,LargeHills,0,0.9041
602,41.8818,-169.7206,RUT_BlueDesert,1283,-49.7,0,Flat,0,0
603,39.4484,-160.1434,RUT_BlueDesert,1149,-49.4,0,SmallHills,0,0
604,51.9457,-153.365,RUT_TheRot,868,-31.3,0,SmallHills,0.2196,0
605,43.99,-152.1353,RUT_NightsideIce,939,-39.8,0,Flat,0,0
606,54.6621,-165.9827,RUT_TheRot,768,-30.3,0,LargeHills,0.2588,0
607,48.9592,-173.8851,RUT_TheRot,1184,-40.8,0,SmallHills,0.4,0
608,48.9592,173.8851,RUT_TheRot,1184,-40.5,0,LargeHills,0.2784,0
609,41.8818,169.7206,RUT_BlueDesert,1615,-49.9,0,SmallHills,0,0
610,51.9457,153.365,RUT_NightsideIce,1280,-33.7,0,SmallHills,0,0
611,54.6621,165.9827,RUT_TheRot,877,-31.9,0,LargeHills,0.4392,0
612,43.99,152.1353,RUT_NightsideIce,1399,-41.5,0,SmallHills,0,0
613,39.4484,160.1434,RUT_NightsideIce,1694,-48.8,0,LargeHills,0.3412,0
614,31.4829,159.008,RUT_BlueDesert,1636,-53.6,0,Mountainous,0.2784,0
615,26.915,166.0503,RUT_Umbra,599,-58.3,0,LargeHills,0.3216,0
616,27.8999,151.418,RUT_BlueDesert,1308,-51.6,0,Mountainous,0.2196,0
617,19.9032,151.6113,RUT_Umbra,477,-54.4,0,LargeHills,0.2196,0
618,15.7706,158.8091,RUT_Umbra,31,-59.8,0,SmallHills,0.2118,0
619,19.2643,165.7715,RUT_Umbra,20,-62.1,0,LargeHills,0.2392,0
620,26.915,-166.0503,RUT_Umbra,1128,-65.4,0,SmallHills,0,0
621,19.2643,-165.7715,RUT_Umbra,1198,-71.1,0,SmallHills,0,0
622,31.4829,-159.008,RUT_BlueDesert,1073,-57.3,0,SmallHills,0,0
623,27.8999,-151.418,RUT_BlueDesert,888,-53.7,0,LargeHills,0,0
624,15.7706,-158.8091,RUT_Umbra,978,-67.1,0,SmallHills,0,0
625,19.9032,-151.6113,RUT_Umbra,1096,-59.5,0,SmallHills,0,0
626,15.0702,172.9285,RUT_Umbra,381,-68.9,0,LargeHills,0,0
627,18.6529,-180,RUT_Umbra,346,-69,0,LargeHills,0,0
628,15.0702,-172.9285,RUT_Umbra,1211,-73.4,0,LargeHills,0,0
629,7.57,-172.975,RUT_Umbra,1028,-75.1,0,Mountainous,0,0
630,3.6795,180,RUT_PropaneLake,-140,-79,0,Flat,0,0
631,7.57,172.975,RUT_Umbra,1,-73.9,0,Flat,0,0
632,-26.915,-13.9497,RUT_WeepingStones,1,56.5,0,Flat,0.1686,0
633,-19.2643,-14.2285,RUT_ExtremeDesert,454,57.5,15,LargeHills,0,0
634,-15.7706,-21.1909,RUT_Webwork,724,54,973,LargeHills,0.4118,0
635,-19.9032,-28.3887,RUT_Greentide,889,49,973,Mountainous,0.349,0
636,-27.8999,-28.582,RUT_Webwork,292,49.9,0,Flat,0.4118,0
637,-31.4829,-20.992,ZBiome_Grasslands,167,50.9,0,Flat,0.051,0
638,-41.8818,10.2794,RUT_ExtremeDesert,370,47.5,0,Flat,0,0
639,-48.9592,6.1149,RUT_ExtremeDesert,282,43,0,Flat,0,0
640,-51.9457,26.6351,RUT_ExtremeDesert,660,37.1,0,SmallHills,0,0
641,-54.6621,14.0173,RUT_ExtremeDesert,425,37.5,0,SmallHills,0,0
642,-43.99,27.8647,RUT_ExtremeDesert,32,45.5,0,Flat,0,0
643,-39.4484,19.8567,RUT_ExtremeDesert,32,50.2,0,Flat,0,0
644,-31.4829,20.992,RUT_ExtremeDesert,48,55.2,0,Flat,0,0
645,-26.915,13.9497,RUT_ExtremeDesert,106,58.7,0,SmallHills,0,0
646,-27.8999,28.582,RUT_ExtremeDesert,41,53.6,0,Flat,0,0
647,-19.9032,28.3887,RUT_ExtremeDesert,232,54.4,0,SmallHills,0,0
648,-15.7706,21.1909,RUT_ExtremeDesert,208,59.3,0,Flat,0,0
649,-19.2643,14.2285,RUT_ExtremeDesert,247,61.1,0,Flat,0,0
650,-39.4484,-19.8567,RUT_Wasteland,1,48.3,0,Flat,0.451,0.908
651,-41.8818,-10.2794,RUT_ExtremeDesert,1,47.8,0,Flat,0,0
652,-48.9592,-6.1149,RUT_ExtremeDesert,268,42.8,0,Flat,0,0
653,-54.6621,-14.0173,RUT_ExtremeDesert,54,40.6,0,Flat,0,0
654,-51.9457,-26.635,RUT_ExtremeDesert,47,40.5,0,Flat,0,0
655,-43.99,-27.8647,RUT_Desert,44,44.5,0,Flat,0,0
656,-15.0702,7.0714,RUT_ExtremeDesert,588,63.6,0,Flat,0,0
657,-18.6529,0,RUT_ExtremeDesert,618,60.2,6,Flat,0,0
658,-15.0702,-7.0715,RUT_ExtremeDesert,605,59.3,25,Flat,0,0
659,-7.57,-7.025,RUT_ExtremeDesert,594,64.4,0,Flat,0,0
660,-7.57,7.025,RUT_RustCathedral,591,65.4,0,Flat,0,1
661,-3.6795,0,RUT_ExtremeDesert,597,64.7,10,Flat,0,0.65
662,41.8818,-10.2794,RUT_ExtremeDesert,8,49.1,0,Flat,0,0
663,48.9592,-6.1149,RUT_ExtremeDesert,1,43.9,0,Flat,0,0
664,51.9457,-26.6351,RUT_ExtremeDesert,362,38,0,SmallHills,0,0
665,54.6621,-14.0173,RUT_ExtremeDesert,227,38.9,0,SmallHills,0,0
666,43.99,-27.8647,RUT_ExtremeDesert,593,41.6,0,LargeHills,0,0
667,39.4484,-19.8567,RUT_ExtremeDesert,288,48.6,0,SmallHills,0,0
668,31.4829,-20.992,RUT_ExtremeDesert,90,54.2,0,Flat,0,0
669,26.915,-13.9497,RUT_ExtremeDesert,450,56.1,0,SmallHills,0,0
670,27.8999,-28.582,RUT_ExtremeDesert,23,53,0,SmallHills,0,0.9203
671,19.9032,-28.3887,RUT_Webwork,23,54.8,0,Flat,0.5686,0
672,15.7706,-21.1909,ZBiome_Grasslands,583,56.1,0,SmallHills,0.0784,0
673,19.2643,-14.2285,RUT_ExtremeDesert,720,56.9,0,LargeHills,0,0.9491
674,15.0702,-7.0714,RUT_Scarlands,551,60.6,0,SmallHills,0,0.25
675,18.6529,0,RUT_Scarlands,312,60,0,LargeHills,0,0.45
676,3.6795,0,RUT_RustCathedral,631,63,0,Flat,0,1
677,7.57,-7.025,RUT_RustCathedral,627,64.4,0,Flat,0,0.9
678,7.57,7.025,RUT_RustCathedral,624,60.7,0,Flat,0,0.95
